Epoch		Train Loss		Train Accuracy		Test Loss		Test Accuracy		
1		2.2968731744766235		11.578		2.285852237224579	14.299999
2		2.195407620668411		19.632		2.02247356903553	26.209999
3		1.9560007467746734		28.869998		1.8461727536916732	34.290001
4		1.7608021266460419		36.646		1.645708262681961	40.919998
5		1.6078247981786729		41.823998		1.5173923957943916	45.169998
6		1.5152836626172066		45.22		1.4569077124595642	47.639999
7		1.4505178918361663		47.873998		1.3986998972296716	49.899998
8		1.3931301315426827		49.919999		1.3890773344635963	50.289997
9		1.3362243979990482		52.226001		1.3538518657088279	50.969997
10		1.2775806697309018		54.460001		1.254300001680851	55.049999
11		1.223265536737442		56.764001		1.2075976471304894	57.169998
12		1.1716660203874112		58.579999		1.1253610270917416	60.459999
13		1.120985613322258		60.442001		1.1021389752030373	61.169998
14		1.0761774048894643		62.141997		1.082914069712162	61.829998
15		1.0323688783168792		63.841999		1.0464482016563414	62.98
16		0.9898693852603435		65.587997		1.0458974476903677	62.649998
17		0.9517090915888547		66.622001		0.9971354742497206	65.150002
18		0.9158267183795571		68.127996		0.988692750453949	65.25
19		0.878824945178628		69.426		0.9805176688432693	65.610001
20		0.8450909845650196		70.738		0.9493122064992785	67.009995
21		0.8122220282495022		71.761996		0.9354734344035387	67.879997
22		0.7771982198089361		72.995996		0.9127352525740862	68.199997
23		0.7468834146112203		74.144		0.8908603129982948	69.869995
24		0.713541736523807		75.239998		0.9121189571619034	69.059998
25		0.6844939975224436		76.221997		0.8808085637539625	70.0
26		0.6512173682868481		77.287996		0.8976906283944845	70.25
27		0.6203385331436991		78.446001		0.911031311057508	70.0
28		0.5895991470131092		79.431999		0.8678107299953699	70.869995
29		0.5583959546487779		80.71		0.8765080022513867	70.979996
30		0.5273510123506189		81.659997		0.8690299837961792	71.029999
